,V9,V10,V11,V14,V15,V17,V19,V20,V21,V27,V28,V29,V30,V31,V32,V33,Class
444,0.1477832512315271,0.4814814814814815,0.30158730158730185,0.0,0.056069131832797436,0.9941514570938792,0.27293019480519476,0.44556536359815047,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
446,0.1330049261083744,0.4814814814814815,0.308641975308642,0.0,0.05878215434083602,0.9587576888171826,0.24665178571428573,0.3843001261034048,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1876,0.45320197044334976,0.7083333333333333,0.8201058201058204,0.11538461538461542,0.6805667202572347,0.08621558939195322,0.9999999999999999,0.3995376208490962,0.0,0.09398410896708287,0.0,0.0,0.0,0.0,0.0,0.0,1
800,0.5369458128078818,0.47685185185185186,0.23104056437389797,0.038461538461538464,0.7192524115755627,0.5678128466270042,0.8731737012987012,1.0,0.0,0.022020431328036327,0.0,0.0,0.0,1.0,0.0,0.0,0
725,0.14285714285714285,0.4027777777777778,0.23104056437389797,0.038461538461538464,0.0,0.554300695774932,0.2925121753246753,0.31809583858764184,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1630,0.33004926108374383,0.375,0.746031746031746,0.23076923076923078,0.3933882636655949,0.4718160734092972,0.6195211038961038,1.0,1.0,0.26322360953461976,0.0,0.0,0.0,0.0,0.0,0.0,1
1108,0.5665024630541872,0.4814814814814815,0.23456790123456805,0.5192307692307693,0.5954581993569132,0.5798124432792175,0.7745535714285714,1.0,1.0,0.07968217934165722,0.0,0.0,0.0,0.0,0.0,1.0,0
1637,0.33004926108374383,0.4444444444444444,0.742504409171076,0.15384615384615385,0.02562299035369775,1.0,0.8001217532467532,0.9805590584279109,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1332,0.5665024630541872,0.4444444444444444,0.2522045855379189,0.0,0.5075361736334405,0.36139961681960275,0.37023133116883117,1.0,1.0,0.48479001135073785,0.0,0.0,0.0,0.0,0.0,0.0,1
578,0.21182266009852216,0.40740740740740744,0.23104056437389797,0.0,0.06069131832797428,0.40909549258848443,0.8150365259740259,0.5757671290458176,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1293,0.47783251231527096,0.4814814814814815,0.8112874779541448,0.6153846153846154,0.0107516077170418,0.4238176868004437,0.6376826298701298,1.0,1.0,0.22780930760499432,0.0,0.0,0.0,0.0,0.0,0.0,1
240,0.46798029556650245,0.36111111111111105,0.23104056437389797,0.11538461538461542,0.8923834405144695,0.81667843097711,0.8985389610389609,0.912463219840269,1.0,0.09772985244040863,0.0,1.0,0.0,0.0,0.0,0.0,0
1284,0.4285714285714286,0.412037037037037,0.7037037037037037,0.3076923076923077,0.6871985530546624,0.5293939699505898,0.661830357142857,1.0,1.0,0.12463110102156641,0.0,0.0,0.0,0.0,0.0,0.0,1
758,0.6009852216748769,0.43981481481481477,0.23104056437389797,0.038461538461538464,0.6289188102893891,1.0,0.830864448051948,1.0,0.5,0.01940976163450625,0.0,0.0,0.0,1.0,0.0,0.0,0
81,0.47783251231527096,0.412037037037037,0.7742504409171076,0.0,0.9746784565916399,0.46616920439649095,0.609780844155844,1.0,1.0,0.14665153234960274,1.0,0.0,0.0,0.0,0.0,0.0,0
632,0.5665024630541872,0.4537037037037037,0.2275132275132279,0.0,0.16157556270096463,0.747907633356862,0.41264204545454536,0.6167507356031946,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1121,0.29064039408866993,0.43981481481481477,0.24162257495590822,0.23076923076923078,0.4581993569131833,0.2605626701623475,0.354301948051948,1.0,1.0,0.8069239500567537,0.0,0.0,0.0,0.0,0.0,1.0,0
274,0.5517241379310345,0.43981481481481477,0.2275132275132279,0.11538461538461542,0.311193729903537,0.783906423313502,0.8209212662337662,1.0,0.0,0.1727582292849035,0.0,1.0,0.0,0.0,0.0,0.0,0
344,0.5221674876847291,0.41666666666666663,0.24162257495590822,0.5192307692307693,0.21955385852090034,0.681556922456388,0.5350040584415583,0.9474569146700293,1.0,0.32905788876276953,0.0,1.0,0.0,0.0,0.0,0.0,0
397,0.12315270935960591,0.4907407407407407,0.308641975308642,0.0,0.0,0.2388827266310376,0.6896306818181818,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
767,0.5862068965517242,0.43981481481481477,0.23104056437389797,0.038461538461538464,0.0932475884244373,1.0,0.9999999999999999,0.7898276586801177,0.5,0.011577752553916021,0.0,0.0,0.0,1.0,0.0,0.0,0
55,0.43349753694581283,0.412037037037037,0.7389770723104059,0.11153846153846153,0.45056270096463025,0.3277200766360795,0.44196428571428564,1.0,1.0,0.32179341657207716,1.0,0.0,0.0,0.0,0.0,0.0,0
205,0.5024630541871922,0.4444444444444444,0.2275132275132279,0.11538461538461542,0.32013665594855306,0.44872441262478574,0.2802353896103896,0.787620849096259,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1272,0.21674876847290642,0.40740740740740744,0.22222222222222232,0.11538461538461542,0.054963826366559485,0.07441766663305437,0.1226663961038961,0.9816099201345103,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
809,0.5467980295566502,0.4907407407407407,0.23456790123456805,0.038461538461538464,0.8023512861736335,0.7983261066854896,0.9999999999999999,1.0,0.0,0.014982973893303081,0.0,0.0,0.0,1.0,0.0,0.0,0
186,0.4187192118226601,0.3055555555555555,0.22398589065255736,0.11538461538461542,0.05044212218649518,0.6639104567913683,0.609780844155844,1.0,1.0,0.09398410896708287,0.0,1.0,0.0,0.0,0.0,0.0,0
1173,0.3891625615763547,0.41666666666666663,0.8130511463844798,0.11538461538461542,0.5547628617363345,1.0,0.8550121753246752,1.0,0.5,0.15811577752553915,0.0,0.0,0.0,0.0,0.0,1.0,0
417,0.1330049261083744,0.48611111111111105,0.30511463844797193,0.0,0.058882636655948555,0.8062922254714127,0.23478084415584413,0.26954602774274905,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
692,0.2019704433497537,0.44907407407407407,0.2275132275132279,0.0,0.057777331189710616,0.4146415246546335,0.5203936688311688,0.387452711223203,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
67,0.46798029556650245,0.3657407407407407,0.7530864197530867,0.23076923076923078,0.04129823151125402,0.4569930422506807,0.7463474025974025,1.0,1.0,0.07287173666288307,1.0,0.0,0.0,0.0,0.0,0.0,0
586,0.19704433497536947,0.412037037037037,0.23104056437389797,0.0,0.06069131832797428,0.4266411213068469,0.7210836038961038,0.4591214796132829,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
968,0.5812807881773399,0.4537037037037037,0.23104056437389797,0.0,0.028135048231511257,0.2317233034183725,0.37560876623376616,1.0,1.0,0.10510783200908061,0.0,0.0,0.0,0.0,0.0,1.0,0
1588,0.2561576354679803,0.5138888888888888,0.8112874779541448,0.42307692307692313,0.5193930868167204,0.49581526671372395,0.9435876623376622,1.0,1.0,0.8441543700340522,0.0,0.0,0.0,0.0,0.0,0.0,1
57,0.4187192118226601,0.37962962962962965,0.746031746031746,0.23076923076923078,0.427451768488746,0.39497832005646877,0.4724025974025973,1.0,1.0,0.5404086265607264,1.0,0.0,0.0,0.0,0.0,0.0,0
1485,0.43842364532019706,0.3055555555555555,0.8201058201058204,1.0,0.2814509646302251,0.4238176868004437,0.34770698051948046,1.0,1.0,0.7903518728717367,0.0,0.0,0.0,0.0,0.0,0.0,1
1701,0.4236453201970443,0.2962962962962963,0.29100529100529116,0.6923076923076924,0.29310691318327975,0.6510033276192397,0.38656655844155835,0.7080706179066835,1.0,0.679228149829739,0.0,0.0,0.0,0.0,0.0,0.0,1
1691,0.4630541871921182,0.37962962962962965,0.23456790123456805,0.6153846153846154,0.130024115755627,0.3277200766360795,0.8550121753246752,0.6497477931904161,0.0,0.10896708286038592,0.0,0.0,0.0,0.0,0.0,0.0,1
1870,0.32019704433497537,0.6342592592592592,0.8201058201058204,0.11538461538461542,0.336113344051447,0.03609962690329737,0.9999999999999999,0.23570828079024797,0.0,0.25300794551645855,0.0,0.0,0.0,0.0,0.0,0.0,1
1757,0.5123152709359606,0.41666666666666663,0.2275132275132279,0.11538461538461542,0.14379019292604503,0.908339215488555,0.5193790584415584,0.7748003362757461,1.0,0.111577752553916,0.0,0.0,0.0,0.0,0.0,0.0,1
728,0.1724137931034483,0.2685185185185185,0.7742504409171076,0.0,0.24487540192926047,0.3543410305535949,0.8006290584415583,0.5530685161832702,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1455,0.49261083743842365,0.43981481481481477,0.23809523809523814,0.5192307692307693,0.833701768488746,0.8879701522637895,0.797077922077922,1.0,1.0,0.06617480136208856,0.0,0.0,0.0,0.0,0.0,0.0,1
1050,0.43349753694581283,0.4027777777777778,0.7001763668430336,0.11538461538461542,0.25241157556270094,1.0,0.830864448051948,1.0,0.5,0.09886492622020432,0.0,0.0,0.0,0.0,0.0,1.0,0
741,0.49261083743842365,0.40740740740740744,0.23104056437389797,0.038461538461538464,0.843549035369775,0.6897247151356257,0.5225243506493505,1.0,1.0,0.12065834279228152,0.0,0.0,0.0,1.0,0.0,0.0,0
1127,0.5172413793103449,0.412037037037037,0.23104056437389797,0.0,0.09023311897106111,0.7759403045275789,0.6310876623376622,0.944724674232871,1.0,0.3382519863791146,0.0,0.0,0.0,0.0,0.0,1.0,0
177,0.4827586206896552,0.40740740740740744,0.23104056437389797,0.11538461538461542,0.23382234726688103,0.7119088434002219,0.7101258116883117,1.0,1.0,0.15232690124858114,0.0,1.0,0.0,0.0,0.0,0.0,0
386,0.33497536945812806,0.4027777777777778,0.2574955908289245,0.0,0.30888263665594856,0.8814157507310678,0.9365868506493505,1.0,1.0,0.3438138479001135,0.0,0.0,1.0,0.0,0.0,0.0,0
685,0.19211822660098524,0.412037037037037,0.23104056437389797,0.0,0.05767684887459808,0.3763234849248765,0.6528003246753247,0.43411097099621687,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1687,0.5812807881773399,0.4814814814814815,0.23104056437389797,0.6153846153846154,0.10801848874598072,0.6399112634869416,0.7329545454545454,0.6766498528793611,0.0,0.1326901248581158,0.0,0.0,0.0,0.0,0.0,0.0,1
423,0.15270935960591134,0.4814814814814815,0.30158730158730185,0.0,0.056069131832797436,0.8309972774024402,0.229200487012987,0.28730559058427907,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
603,0.21182266009852216,0.412037037037037,0.23104056437389797,0.0,0.05767684887459808,0.41181809014823034,0.6262175324675324,0.426754939050021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
580,0.2315270935960591,0.4027777777777778,0.2275132275132279,0.0,0.057777331189710616,0.4340022184128265,0.7134740259740259,0.5254308532997057,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
234,0.5024630541871922,0.4027777777777778,0.22398589065255736,0.11538461538461542,0.15886254019292603,0.5346374911767672,0.7181412337662336,1.0,0.0,0.08796821793416573,0.0,1.0,0.0,0.0,0.0,0.0,0
305,0.23645320197044334,0.2962962962962963,0.22398589065255736,0.11538461538461542,0.011856913183279744,0.22960572753857011,0.2987012987012987,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1599,0.4187192118226601,0.3055555555555555,0.22222222222222232,0.11538461538461542,0.12329180064308683,0.5415952404961177,0.565137987012987,0.912463219840269,1.0,0.3604994324631101,0.0,0.0,0.0,0.0,0.0,0.0,1
610,0.22660098522167488,0.412037037037037,0.23104056437389797,0.0,0.05767684887459808,0.38126449531108203,0.6324066558441558,0.5117696511139134,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
890,0.4433497536945813,0.4537037037037037,0.8130511463844798,0.07692307692307693,0.45598874598070743,0.8655843501058789,0.6795860389610389,1.0,1.0,0.23779795686719638,0.0,0.0,0.0,0.0,0.0,1.0,0
1745,0.35960591133004927,0.3657407407407407,0.23456790123456805,1.0,0.7033762057877814,0.536150045376626,0.6998782467532467,0.608974358974359,0.0,0.998978433598184,0.0,0.0,0.0,0.0,0.0,0.0,1
523,0.5911330049261084,0.47685185185185186,0.30511463844797193,0.0,0.1277130225080386,0.8847433699707573,0.3448660714285714,0.537620849096259,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1607,0.49261083743842365,0.37962962962962965,0.8201058201058204,0.11538461538461542,0.1045016077170418,0.6078451144499344,0.9999999999999999,1.0,0.0,0.24279228149829737,0.0,0.0,0.0,0.0,0.0,0.0,1
671,0.21182266009852216,0.40740740740740744,0.23104056437389797,0.0,0.06069131832797428,0.36906322476555414,0.5735592532467532,0.37211013030685164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1477,0.39408866995073893,0.41666666666666663,0.23456790123456805,0.0,0.29260450160771706,0.7012201270545527,0.8155438311688311,0.6886296763345944,0.0,0.7763904653802498,0.0,0.0,0.0,0.0,0.0,0.0,1
861,0.5221674876847291,0.41666666666666663,0.24514991181657875,0.23076923076923078,0.9047427652733119,0.3277200766360795,0.3719561688311688,1.0,1.0,0.23280363223609532,0.0,0.0,0.0,0.0,1.0,0.0,0
1658,0.4236453201970443,0.412037037037037,0.8165784832451499,0.11538461538461542,0.9310691318327975,0.4470101845316124,0.4435876623376623,1.0,1.0,0.666855845629966,0.0,0.0,0.0,0.0,0.0,0.0,1
1600,0.4729064039408867,0.37962962962962965,0.22222222222222232,0.11538461538461542,0.26879019292604506,0.4813955833417365,0.49269480519480513,0.8248213535098782,1.0,0.8587968217934167,0.0,0.0,0.0,0.0,0.0,0.0,1
367,0.6059113300492611,0.6666666666666666,0.2821869488536155,0.0,0.737540192926045,0.8448119390944842,0.9999999999999999,1.0,1.0,0.1566401816118048,0.0,0.0,1.0,0.0,0.0,0.0,0
415,0.1330049261083744,0.48611111111111105,0.30511463844797193,0.0,0.05596864951768489,0.7918725420994251,0.20647321428571427,0.4119377889869693,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1226,0.5123152709359606,0.43981481481481477,0.24162257495590822,0.15384615384615385,0.44935691318327975,0.8991630533427448,0.5744724025974025,0.8248213535098782,1.0,0.5404086265607264,0.0,0.0,0.0,0.0,0.0,1.0,0
428,0.10344827586206896,0.4814814814814815,0.30511463844797193,0.0,0.058882636655948555,0.9830593929615811,0.1913555194805195,0.2968684321143338,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
83,0.10344827586206896,0.4814814814814815,0.23809523809523814,0.07692307692307693,0.09445337620578778,0.04396490874256328,0.05083198051948052,0.9878100042034468,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1507,0.5812807881773399,0.4814814814814815,0.2980599647266313,0.3076923076923077,0.21885048231511256,0.3277200766360795,0.23031655844155843,0.8145229087852038,1.0,0.8530079455164586,0.0,0.0,0.0,0.0,0.0,0.0,1
1201,0.458128078817734,0.37962962962962965,0.24514991181657875,0.15384615384615385,0.9607114147909968,0.5874760512251689,0.5577313311688311,0.5183900798654897,0.0,0.4017026106696935,0.0,0.0,0.0,0.0,0.0,1.0,0
816,0.49261083743842365,0.43981481481481477,0.22222222222222232,0.3076923076923077,0.0742564308681672,0.27780578804073813,0.27729301948051943,0.8131567885666247,1.0,0.9997729852440409,0.0,0.0,0.0,0.0,1.0,0.0,0
1640,0.5172413793103449,0.43981481481481477,0.23456790123456805,0.0,0.6826768488745981,0.41181809014823034,0.5821834415584415,1.0,1.0,0.3163450624290579,0.0,0.0,0.0,0.0,0.0,0.0,1
1196,0.4827586206896552,0.3657407407407407,0.8271604938271606,0.07692307692307693,0.5640072347266881,1.0,0.6241883116883117,0.7998108448928121,0.5,0.40737797956867194,0.0,0.0,0.0,0.0,0.0,1.0,0
1907,0.6108374384236454,0.4907407407407407,0.23809523809523814,0.0,0.18006430868167203,0.3697690833921549,0.7233157467532466,0.37904581757040773,0.0,0.27366628830874007,0.0,0.0,0.0,0.0,0.0,0.0,1
1318,0.6009852216748769,0.48611111111111105,0.25573192239858944,0.0,0.7543207395498394,0.5415952404961177,0.4724025974025973,0.8382723833543505,1.0,0.3604994324631101,0.0,0.0,0.0,0.0,0.0,0.0,1
1463,0.12315270935960591,0.43981481481481477,0.22398589065255736,0.0,0.24045418006430871,0.9611777755369567,0.7540584415584415,0.9611181168558218,1.0,0.8982973893303066,0.0,0.0,0.0,0.0,0.0,0.0,1
1765,0.5270935960591133,0.44907407407407407,0.23104056437389797,0.5192307692307693,0.19091639871382637,0.5187052536049209,0.7420860389610389,0.5245901639344263,0.0,0.9901248581157776,0.0,0.0,0.0,0.0,0.0,0.0,1
684,0.5665024630541872,0.43981481481481477,0.23104056437389797,0.0,0.21754421221864953,0.48048805082182117,0.8020495129870129,0.6216897856242118,0.0,0.7937570942111237,0.0,0.0,1.0,0.0,0.0,0.0,0
1307,0.47783251231527096,0.4814814814814815,0.7601410934744268,0.23076923076923078,0.033963022508038586,0.3582736714732278,0.49269480519480513,1.0,1.0,0.20681044267877416,0.0,0.0,0.0,0.0,0.0,0.0,1
531,0.18719211822660098,0.4444444444444444,0.23104056437389797,0.0,0.05767684887459808,0.5092265806191388,0.6195211038961038,0.5441361916771753,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
200,0.47783251231527096,0.4027777777777778,0.2275132275132279,0.11538461538461542,0.20006028938906753,0.34455984672784107,0.45890827922077915,1.0,1.0,0.15232690124858114,0.0,1.0,0.0,0.0,0.0,0.0,0
912,0.458128078817734,0.4537037037037037,0.8201058201058204,0.07692307692307693,0.6662982315112541,1.0,0.7658279220779219,1.0,0.5,0.09886492622020432,0.0,0.0,0.0,0.0,0.0,1.0,0
949,0.10344827586206896,0.20833333333333331,0.8201058201058204,0.11538461538461542,0.0036173633440514472,0.8991630533427448,0.8985389610389609,1.0,1.0,0.08671963677639044,0.0,0.0,0.0,0.0,0.0,1.0,0
391,0.0,0.5509259259259259,0.19223985890652573,0.0,0.028536977491961418,0.0,0.0,0.9993694829760402,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
68,0.35960591133004927,0.2638888888888889,0.7566137566137567,0.23076923076923078,0.05335610932475885,0.5678128466270042,0.5264813311688311,1.0,1.0,0.11407491486946653,1.0,0.0,0.0,0.0,0.0,0.0,0
283,0.4876847290640394,0.4027777777777778,0.2275132275132279,0.11538461538461542,0.14519694533762056,1.0,0.661830357142857,1.0,0.5,0.09886492622020432,0.0,1.0,0.0,0.0,0.0,0.0,0
1423,0.6157635467980296,0.48611111111111105,0.23809523809523814,0.11538461538461542,0.2626607717041801,0.9327417565796108,0.5114650974025973,0.8248213535098782,1.0,0.26322360953461976,0.0,0.0,0.0,0.0,0.0,0.0,1
1688,0.3891625615763547,0.4027777777777778,0.23456790123456805,0.6153846153846154,0.07244774919614148,0.2557224967227993,0.3136160714285714,0.9916981925178647,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20,0.4285714285714286,0.4814814814814815,0.8112874779541448,0.6153846153846154,0.02029742765273312,0.3178380558636685,0.6054180194805194,1.0,1.0,0.5656072644721907,1.0,0.0,0.0,0.0,0.0,0.0,0
1031,0.5024630541871922,0.41666666666666663,0.742504409171076,0.15384615384615385,0.702371382636656,0.63335686195422,0.6310876623376622,1.0,1.0,0.07173666288308739,0.0,0.0,0.0,0.0,0.0,1.0,0
706,0.21182266009852216,0.40740740740740744,0.2275132275132279,0.0,0.06079180064308682,0.36160129071291724,0.5513392857142856,0.37221521647751155,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
486,0.1724137931034483,0.4907407407407407,0.308641975308642,0.0,0.055868167202572344,0.8109307250176465,0.23944805194805194,0.47047078604455644,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
279,0.37438423645320196,0.33333333333333337,0.2275132275132279,0.11538461538461542,0.0430064308681672,0.767268327115055,0.5821834415584415,1.0,1.0,0.13825198637911465,0.0,1.0,0.0,0.0,0.0,0.0,0
124,0.4630541871921182,0.40740740740740744,0.8236331569664905,0.1923076923076923,0.005928456591639872,0.29041040637289506,0.3912337662337662,1.0,1.0,0.27366628830874007,1.0,0.0,0.0,0.0,0.0,0.0,0
529,0.270935960591133,0.4814814814814815,0.30511463844797193,0.0,0.05596864951768489,0.5707371180800646,0.3794642857142857,0.3626523749474569,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
623,0.19211822660098524,0.40740740740740744,0.23104056437389797,0.0,0.05767684887459808,0.36906322476555414,0.6363636363636362,0.3891340899537621,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1597,0.30049261083743845,0.27314814814814814,0.22222222222222232,0.11538461538461542,0.013364147909967846,0.09166078451144499,0.18222402597402598,0.9539722572509459,1.0,0.9998864926220203,0.0,0.0,0.0,0.0,0.0,0.0,1
1289,0.019704433497536946,0.47685185185185186,0.2592592592592595,0.0,0.11113344051446947,0.08550973076535244,0.08431412337662336,0.9571248423707441,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
228,0.4729064039408867,0.375,0.22398589065255736,0.11538461538461542,0.20337620578778137,0.7877382272864777,0.6072443181818181,1.0,0.0,0.3998864926220205,0.0,1.0,0.0,0.0,0.0,0.0,0
40,0.4433497536945813,0.43981481481481477,0.8112874779541448,0.6153846153846154,0.6254019292604501,0.17838055863668448,0.2752637987012987,1.0,1.0,0.8069239500567537,1.0,0.0,0.0,0.0,0.0,0.0,0
1880,0.6009852216748769,0.5231481481481481,0.25573192239858944,0.11153846153846153,0.3032556270096463,0.27175557124130284,0.9466314935064934,0.8248213535098782,0.0,0.08671963677639044,0.0,0.0,0.0,0.0,0.0,0.0,1
848,0.4876847290640394,0.4444444444444444,0.24162257495590822,0.23076923076923078,0.914991961414791,0.09831602299082386,0.10805600649350647,0.9900168137873055,1.0,0.9959137343927356,0.0,0.0,0.0,0.0,1.0,0.0,0
1742,0.5270935960591133,0.41666666666666663,0.6649029982363315,0.0,0.6765474276527331,0.8199052132701422,0.36799918831168826,0.6497477931904161,1.0,0.8945516458569807,0.0,0.0,0.0,0.0,0.0,0.0,1
1049,0.4729064039408867,0.43981481481481477,0.7001763668430336,0.11538461538461542,0.747387459807074,0.908339215488555,0.7825689935064933,1.0,0.0,0.111577752553916,0.0,0.0,0.0,0.0,0.0,1.0,0
933,0.32019704433497537,0.37962962962962965,0.8165784832451499,0.07692307692307693,0.8680667202572347,0.9224563880205707,0.864752435064935,1.0,0.0,0.17582292849035183,0.0,0.0,0.0,0.0,0.0,1.0,0
30,0.4876847290640394,0.43981481481481477,0.2574955908289245,0.0,0.784565916398714,0.20550569728748613,0.7745535714285714,1.0,1.0,0.3001135073779796,1.0,0.0,0.0,0.0,0.0,0.0,0
